DV2,DV1,Productissues,BO,Advertisingassets,RDassets,Size,Profit,Liquidity,Leverage,Capitalintensity,Retainedearnings,Relativeperformance,Concentration,Salesgrowth,Salesturbulence,Industrycompetition,Industrygrowth,Industryturbulence,fyear
-3.8800976,-.13827336,-.089604594,1.3967528,-.24351603,-.075958088,-.12572798,.10704176,-.67180049,.19348852,.55787575,.25368902,-.1022951,-.26054803,.2523841,-.85655683,-.13466568,.11579134,-.57167029,2016
-2.4184811,-.021951349,-.089604594,.7303158,-.24351603,-.062387206,-.04080455,.12083242,-.59361863,-.36765578,.36938363,.24746528,-.064457044,-.26374826,.22219528,-.85841596,-.05875697,.055172436,-.51855397,2017
-3.8088872,-.013274429,-.089604594,.79125136,-.24351603,-.15553969,.15312146,.12560429,-.7083773,-.36462626,-.00014433735,.22568242,-.091795318,-.26419237,.31371295,-.6038233,.18204737,-.050921768,-.56716073,2018
-4.8779154,-.058385041,-.089604594,.26745364,-.24351603,-.14580148,.19503939,.033350762,-.71730852,.29223999,.35578704,.22033024,-.090389378,-.25783932,.51470864,-.4353213,.19045858,-.077691816,-.59376311,2019
-6.262506,-.17506382,-.089604594,.22504734,-.24351603,-.11083929,.1670474,-.0030739089,-.75809121,-.31344366,.45480332,.22200347,-.11554422,-.25607461,.62544483,-.71600121,.19156955,-.068802334,-.59376311,2020
-8.670392,.56950444,-.089604594,1.3828247,-.24351603,.081200093,-.50181264,-.3053585,1.7519715,-.63156748,-1.0634072,-.030883482,.38085708,1.1934036,1.6230025,1.7260784,-.40626588,-.8787083,.2753635,2017
-9.0772991,.61420792,-.089604594,.67634416,-.24351603,.22002187,-.49164936,-.40843469,1.7519715,-.36247337,-1.0634072,-.060830452,.38085708,1.2368029,1.6230025,1.7260784,-.4401961,.086101308,-.23343743,2018
-5.8509841,.63957983,-.089604594,1.0066403,-.24351603,.38391647,-.48444733,-.87114,1.7519715,-.73460811,-.84073269,-.12869176,.38085708,1.2450264,1.6230025,.21786521,-.49284816,.37113485,-.33109614,2019
-2.7074773,.27741271,-.089604594,.79921037,-.24351603,.077782765,-.21715529,-.40428984,1.7301245,-.70655781,-1.0342627,-.04799366,-.059860621,1.2931801,1.5534576,.51273715,-.60715437,.41221637,-.43664628,2020
1.5699574,1.2762674,-.089604594,.73354906,.52752548,.26709178,-1.319218,-1.3179337,-1.2045599,-.53830558,-.96176559,-.82613385,-.15483367,1.1434629,.049643796,1.7260784,-.47863513,-1.396577,.38378283,2017
2.1559803,1.2762674,.23021112,.96709436,.19236977,.012144835,-1.0113719,-1.3179337,.62683964,-.51434475,-1.0634072,-.54167902,-.060091406,.56782067,-.96578437,1.1117162,-.49371278,-1.396577,.86132592,2018
2.1559803,1.2762674,-.089604594,.60496235,.6772272,.010349962,-.91189444,-1.3179337,.61220169,-.41011795,-.67484051,-.58800751,-.064363785,.70491624,.2666252,1.7260784,-.51929569,-.47662732,-.50947261,2019
-1.0093426,.051801469,-.089604594,-1.1954993,-.24351603,-.47216991,-1.1708941,.1420352,-.1670834,2.0964384,-.0076069804,.16142523,-.099992566,3.7547891,.70073414,-.31162554,-.84698331,-.14677489,-.31531972,2018
-.74155718,.45070088,-.089604594,-.48640737,-.24351603,-.47216991,-1.2694103,-.3395288,-.16394894,2.0843725,.16150226,.13270859,-.12964962,3.7547891,.069368169,-.520477,-.85506773,.12806606,-.26978195,2019
1.3734978,-.50475866,-.089604594,-.79842275,-.24351603,-.47216991,-.043878879,-.57469231,-1.2775688,.37527815,2.1238809,.10765093,-.16126011,.43187824,1.6230025,1.7260784,-.94830316,1.0278047,-.32429549,2007
1.5524696,-.04545702,-.089604594,-.97165406,-.24351603,-.47216991,.23401697,-.94415212,-1.2775688,2.0964384,2.1238809,.050637107,-.16126011,.6028313,1.6230025,1.1239586,-.95124483,.8815344,-.4839595,2008
2.1559803,-.21069944,-.089604594,-1.2520823,-.24351603,-.47216991,.098653473,-.89056152,-1.2775688,2.0964384,2.1238809,-.054696016,-.16126011,.73512948,1.6230025,.52379608,-.99232322,.83042485,-.30549666,2009
-1.8523573,-1.2043837,-.089604594,-1.2869028,-.24351603,-.47216991,-.2497455,-.23565832,-.48467696,.033739459,-.32828552,.094459094,-.15970297,.010610941,1.6230025,1.7260784,-1.0141039,.64140028,-.38982555,2014
-2.6012769,-1.1463281,-.089604594,-1.4607559,-.24351603,-.47216991,-.15410249,-.15989658,-.5615049,-.18342763,.08853402,.090181492,.38085708,.203674,1.6230025,1.7260784,-1.0156206,.55058771,-.42219344,2015
-2.9303031,-1.2025841,-.089604594,-1.4330239,-.24351603,-.47216991,-.025458951,-.14084843,-1.2775688,.99351013,1.19047,.091876388,.049694534,.18618743,1.6230025,1.7260784,-1.02371,.13569835,-.27385333,2016
-2.5143652,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.058196984,.23856862,-.99810565,.68630564,.81335968,.11853432,-.15785873,.41815445,1.6230025,1.7260784,-1.010269,-.18153726,-.16785002,2017
-.89137071,-1.2043837,-.089604594,-1.2594196,-.24351603,-.47216991,.099800758,.12986661,-1.2156003,1.0740908,1.0302718,.13009469,-.1414765,.39199385,.13298404,1.7260784,-.99649203,-.2627928,-.22833669,2018
-1.5911093,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.4164483,.08187031,-1.2775688,1.5296977,1.9310232,.14550664,-.13974911,.40806419,-.24678312,1.27704,-.99857008,-.15343308,-.14364715,2019
-2.9497774,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.29507586,-.75371951,-1.2775688,2.0964384,2.1238809,.080737591,-.10060433,.3532826,1.4459,.92098582,-.98111337,.045994207,-.31535035,2020
-.97804368,.071864285,.23021112,.91324705,1.1653628,-.39919358,.39982438,-.072244242,-.1368698,1.7358305,-.61998105,.12132552,-.15942892,-.057316985,.60744786,-.35856065,.44143227,-.42991257,-.41895023,2017
-2.4558282,.20632152,-.089604594,.5637998,1.1694679,-.34495583,.18934993,-1.3179337,.28362751,2.0964384,-.50661302,-.011579997,-.16126011,-.016761485,-.086352468,-.43624637,.27508509,-.43796024,-.40536797,2018
-3.6016273,-.28414717,-.089604594,1.0361133,1.1694679,-.30425325,.074707069,-.42951033,.15654589,1.9822109,-.13977692,-.092958651,-.14825599,.036435798,-.52806705,-.21025245,-.13196093,-.48817453,-.41344675,2019
2.1559803,-.12929368,-.089604594,.38783264,1.0974435,1.3038852,-1.7984813,-1.3179337,-1.2775688,2.0964384,-.057226054,-1.1938093,-.16126011,1.4680563,.58326381,.96436733,-.05875697,.055172436,-.51855397,2017
2.1559803,.025961099,-.089604594,.40673506,.26871818,1.3038852,-1.7984813,-1.3179337,.062404785,1.3081533,-.7352283,-1.1938093,-.16126011,1.4474883,-.41379994,1.6570115,.18204737,-.050921768,-.56716073,2018
2.1559803,.13461165,-.089604594,.78030783,.062199093,1.3038852,-1.7984813,-1.3179337,-.68904799,1.9849946,.43328857,-1.1938093,-.14258291,1.4271657,-.9794507,1.7260784,.19045858,-.077691816,-.59376311,2019
2.1559803,-.22200732,-.089604594,.91759956,-.11186373,1.3038852,-1.7984813,-1.3179337,1.5549395,.7361204,-.37926701,-1.1938093,-.15163463,1.4474353,-1.418856,1.7260784,.19156955,-.068802334,-.59376311,2020
-1.6865025,-.4289946,-.089604594,-.91979665,-.24351603,-.33888823,.92849433,.43408224,-.2349802,.71701384,1.3066846,.15964217,.38085708,-.24797997,-1.1054806,-.85841596,-.84693712,-.67116004,-.36036077,2017
-1.7013489,-.54168379,-.089604594,-.28643897,-.24351603,-.33906397,.93334794,.56685525,-.42170909,1.5019686,1.5240684,.19317582,-.13395993,-.39811659,-.80796432,-.36104548,-.86337894,-.63158464,-.26818147,2018
-2.1435566,-.74955195,.23021112,-.40507695,-.24351603,-.33696547,.92601442,-.008126691,-.64319688,2.0964384,2.0511792,.19365425,-.14159594,-.42194608,-.4188982,-.27383745,-.85667324,-.29916644,-.25344715,2019
-2.19294,-.62494951,.23021112,-.30795303,-.24351603,-.3289198,.91336066,.14575334,-.65367293,1.8308132,2.0071731,.19889544,-.14246596,-.41897112,-.41838002,-.24646653,-.86053169,-.15704802,-.42982391,2020
-5.3108506,-.041185915,-.089604594,-1.0024949,.23029844,-.12246244,.12681092,.32887247,-.5011161,-.90659779,-1.0634072,.24770622,-.086429693,-.44035864,.74404997,-.6977312,-.57184786,-.0095877973,-.53856105,2007
-7.6942434,.24904326,-.089604594,-.42024872,.35083246,.014953391,.15787135,.37039581,-.38142735,-.68869203,-1.0634072,.24364065,-.12417968,-.44592476,.9107095,-.41927123,-.45527464,.074436881,-.59376311,2008
-4.38096,.1661182,-.089604594,.69959927,.3640388,.083517708,.19385229,.16701902,-.16941467,-.73353332,-1.0634072,.25307003,-.13425536,-.49667564,.78048331,-.59207654,-.30779555,.10862312,-.562913,2009
-4.2309546,.11227483,-.089604594,1.0989141,.3684898,.14367378,.22620431,.24514829,-.26072544,-.82640183,-1.0634072,.2547569,-.084586263,-.49403542,.21305062,.17113696,-.42513388,-.0071151638,-.4217048,2010
-5.0434575,.013458706,-.089604594,.92493665,.2261112,.057833031,.40718964,.25044149,-.88509858,-.47017309,-1.0634072,.23775561,-.087062523,-.49530983,-.1474703,-.06492652,-.3687014,-.21572356,-.35830507,2011
-4.111114,-.10814321,-.089604594,1.2672957,.19607598,.034410346,.54551613,.24332741,-.98967421,-.40486023,-1.0634072,.23656146,-.057087354,-.49599972,-.079265237,.0097670173,-.19197746,-.14525945,-.29696545,2012
-3.4106727,-.069603719,-.089604594,.86263317,.21958184,.10732674,.57884359,.2597377,-1.1370472,-.56559348,-1.0436202,.25095266,-.063986234,-.49461928,.42596537,.16570656,.34834558,.070153207,-.18517721,2013
-4.6086965,.0072937016,-.089604594,1.2863225,.25981221,.17316136,.60245836,.24409834,-1.0834028,-.46025667,-1.0311623,.24949171,-.13445763,-.50789958,.80786461,-.69013035,.48909524,.31622311,-.38555425,2014
-4.4016852,-.080067508,-.089604594,.84771007,.28177696,.2969459,.57603133,.15374424,-1.2775688,-.33568409,-1.0145758,.23976175,-.13725641,-.554398,.54896325,-.58459383,.58598608,.2812247,-.39488998,2015
-2.6172128,-.012025223,-.089604594,.17343864,.31157216,.37905455,.57506418,.16642064,-1.0935445,-.57817703,-1.039736,.23779427,-.14126405,-.554398,.038920082,-.3554931,.48045236,.027054973,-.46373421,2016
-2.7845428,.084499218,-.089604594,1.3313402,.24570857,.32237822,.65596783,.13464752,-.90055108,-.53818101,-1.0319954,.22161053,-.13657419,-.52149034,-.31724963,-.6317243,.3738434,.01180775,-.48058194,2017
-4.1116219,.32404494,-.089604594,1.5049447,.14961427,.1913408,.80832255,.21861434,-1.2775688,.068124004,-1.0547881,.21413194,-.0067518079,-.51775044,-.3119466,-.62306666,.15136759,.22465922,-.33319414,2018
-5.3947463,.44498199,-.089604594,1.6500709,.11363513,.16405663,.88019639,.33371264,-1.2775688,-.11097133,-.92513114,.22298533,-.038853869,-.51422495,-.015497526,-.37351108,.24061941,.28818136,-.42467451,2019
-3.5001104,.14988704,-.089604594,.95677251,.061708145,.19006379,.89821219,.24988177,-1.2775688,-.48942626,-.93845791,.23794186,-.090659998,-.51671052,.19297619,-.69119835,-.21246254,.33116466,-.47580516,2020
-14.766984,.54040909,-.089604594,-.24079943,.51319385,-.42407843,-1.7984813,.6736871,.40876067,-.99574882,-.64624321,-.59924001,-.1420809,-.43985772,.24104287,.45809448,1.6490023,1.3876786,1.554458,2011
-14.766984,-.93288356,-.089604594,-.048168145,.087570854,-.44719553,-1.7984813,.6736871,.2942335,-.99638402,-.80122733,-.23052819,-.13168544,-.42137113,-.68239325,.52987015,1.8651363,1.3876786,.74501902,2012
-6.763,-.49647564,-.089604594,-.39848599,.07764101,-.4545233,-1.7984813,.6736871,.4085682,-.99638402,-.91199732,-.11570926,-.13614991,-.4125354,-.24690674,1.1136067,1.9296517,1.0650413,.54138649,2013
-3.7893326,1.2762674,-.089604594,.59774959,.013733837,-.45602655,-1.7984813,.33116561,.027238075,-.99638402,-.96851057,-.18245797,-.15275237,-.39290512,.033312928,.96614689,1.7229065,.14475659,-.59376311,2014
-4.3249216,1.2762674,-.089604594,.69599277,-.11305261,-.446769,-1.7754483,.48939177,.80335855,-.99638402,-1.0634072,-.092964165,-.15059459,-.40088499,-.042485315,1.1286929,1.5284333,.13560386,-.59376311,2015
.14244859,1.0701116,-.089604594,.500377,-.11311176,-.4461315,-1.7602377,.056906242,.42939636,-.99638402,-1.0634072,-.082723603,-.15598325,-.46790984,-.074927703,.97273362,1.7577753,.041203022,-.54433841,2016
-4.54601,1.0414578,-.089604594,.9348855,-.16579714,-.30131125,-1.5790944,-.46218991,-1.0545568,-.99638402,-1.0634072,-.050096929,-.16111447,-.42252928,-1.1406009,.2238168,1.86305,.015071272,-.55900919,2017
-14.766984,.005848771,-.089604594,.44528627,-.19028935,.23636836,-1.6460005,-1.3179337,-1.2775688,-.30872869,-1.0634072,-.2386145,-.16126011,-.33981737,-1.418856,.75637859,1.7922677,.017434319,-.55478984,2018
-11.442421,-.3874774,-.089604594,.26907027,-.21466231,.67223603,-1.5946823,-.8844775,-1.2273595,-.55726802,-1.0634072,-.27319777,-.16126011,-.27811208,-1.418856,1.0326807,1.8674923,.087731756,-.54234338,2019
-1.7158237,-.15443383,-.089604594,.53693837,-.2255035,1.3038852,-1.6147442,-1.3179337,-.30697966,-.59917229,-1.0634072,-.40945691,-.16126011,-.17257707,-.77102256,1.7260784,1.8949667,.15543315,-.59376311,2020
-1.0940002,-.23467575,-.089604594,-.83510846,1.1694679,-.40242076,.50047541,.13965335,-.83178979,1.2865106,-.95680475,.14701054,-.11467124,-.1876896,-.81930196,-.43892142,-.57656783,.19171073,-.59355116,2018
-1.341531,-.57028711,-.089604594,.20440388,1.0207485,-.42477232,.77830392,.068784848,-.60717672,1.977973,-.86887217,.1435568,-.11836803,-.17632069,-.50790107,-.51079679,-.51536143,.25227752,-.52812481,2019
-1.4050463,-.67595214,-.089604594,.0020726139,1.0850673,-.42084998,.80401266,.053826429,-.99913567,2.0964384,-.76626217,.13246974,-.13013066,-.41067138,.21451463,-.019763691,-.67409271,.27366915,-.52186084,2020
-4.5438275,.062551007,-.089604594,-1.3441076,-.24351603,-.47216991,.19665743,.23460385,.99237329,-.94157857,-.77228433,.24314108,-.15070471,-.24115486,.4933885,-.37550429,.081324488,-1.396577,.92286748,2007
-4.8242927,.47399381,-.089604594,-1.2560619,-.24351603,-.47216991,.092049539,-.36000106,1.3377539,-.91824311,-.69831043,.22285105,-.1567263,-.26394379,.4099578,-.4695394,.26305485,-1.3495185,1.2935956,2008
-3.9126439,.36300972,-.089604594,-.6086517,-.24351603,-.47216991,.10155622,.16937536,1.409699,-.94360167,-.74496025,.23116001,-.14894462,-.27778569,.003534121,-.0054551708,.24289313,-.77698445,1.7797142,2009
-4.5134239,.3546069,-.089604594,.33361229,-.24351603,-.47216991,.10576111,.24236858,1.5150437,-.94022751,-.74429083,.24283029,-.15437569,-.26824927,-.71055728,.2779271,.19040903,1.2628356,-.30502585,2010
-4.5909748,.32050273,-.089604594,-.49449071,-.24351603,-.47216991,.11346611,.16076608,1.3105166,-.91920257,-.60053027,.24747527,-.15505223,-.27402568,-1.0425438,-.31483477,.16898401,1.2671307,-.30501089,2011
-5.2243996,.73810518,-.089604594,-.49100867,-.24351603,-.47216991,.11397375,.17313489,1.4216112,-.93320709,-.54909772,.25758493,-.15353772,-.27844822,-.97416019,-.22334835,.034396607,1.1854697,-.21256396,2012
-3.7977319,.32102221,-.089604594,-.63837337,-.24351603,-.47216991,.16486812,.29178756,1.3293613,-.95177567,-.58350277,.26617387,-.15038715,-.27802953,-.54893696,-.26089689,.098949365,1.0084043,-.40811747,2013
-3.9150267,.34926665,-.089604594,-.27064541,-.24351603,-.47216991,.17151459,.21920931,1.5432482,-.95760602,-.57430911,.27603239,-.1505868,-.27468619,-.24437776,-.63594931,.081660002,.60196888,-.21675943,2014
-3.5440478,.37352821,-.089604594,-.5146367,-.24351603,-.47216991,.23359932,.22433327,1.267592,.02576288,-.69502854,.27166593,-.15248446,-.27268344,-.21845764,-.60140687,.05915945,.14440756,-.23476158,2015
-3.1242971,.21948911,-.089604594,-.69284242,-.24351603,-.47216991,.26134917,.15028383,1.2807904,-.28078315,-.76385856,.27235609,-.15281689,-.269445,-.26202139,-.53370965,.075701982,-.2258483,-.47800696,2016
-3.3035488,.89103496,-.089604594,-.023296496,-.24351603,-.47216991,.28617465,-.040756293,1.2003536,-.28340256,-.72751224,.25987527,-.1551374,-.2728968,-.60525751,-.39570001,.083216704,-.32012445,-.59376311,2017
-2.9179437,.63430357,-.089604594,-.45307925,-.24351603,-.47216991,.23520334,.069341935,.767524,-.16924366,-.58836871,.2510947,-.15677986,-.27552536,-.68746233,-.46311572,.076380134,-.50549662,-.41031125,2018
-2.6876826,.70317179,-.089604594,.10852348,-.24351603,-.47216991,.19578744,.074595273,.58027756,-.15879725,-.26836938,.24524924,-.15478073,-.28416994,-.67787313,-.45360798,.049130727,-.40817165,-.30882177,2019
-2.7144351,.77506924,-.089604594,.66875839,-.24351603,-.47216991,.19118825,.053373981,.55739945,.031552665,-.32161137,.2417043,-.15513483,-.2898353,-.61092514,-.53517818,.13522361,.027944986,-.010714142,2020
-9.0056496,.58110356,-.089604594,.12941572,-.24351603,-.033666078,-.11402531,.56049329,.83176446,-.92830527,-.50862306,.21745566,-.064084701,-.2256404,1.6230025,-.081459336,-1.0384405,-.26196936,-.11304309,2018
-7.3327394,-.083709255,-.089604594,.17182191,-.24351603,-.045485653,.11161699,.41695571,.15457039,-.92793304,-.3912622,.22621286,-.086228803,-.27885464,1.6230025,-.066170968,-1.0367672,.13716151,.0074921562,2019
-6.304348,.83924937,-.089604594,-.74221271,-.20279458,-.097694576,.36355042,.25343779,1.1155499,-.78137064,-.39645889,.21748406,-.13166992,-.36915517,1.6230025,.44907299,-1.0163497,.49636695,-.45764595,2020
-2.9619572,.66852665,-.089604594,.29220083,-.24351603,-.29491225,-.37931681,.25724119,-.27435535,-.97806627,-.43224707,.28434324,-.14832591,-.40618953,-.14653935,-.85841596,-.73919654,.87132847,-.4832966,2007
-2.9532547,.20253907,-.089604594,-.35806945,-.24351603,-.29653621,-.13383737,.2271709,-.94158256,-.12949295,-.79474467,.24901648,-.13977531,-.39087784,-.037701603,-.65967965,-.75680512,-.11032198,.61018473,2008
-2.7257304,.83807415,-.089604594,.86201143,-.24351603,-.24559334,-.13627698,.23647428,-.86280745,-.17919651,-.81315655,.26250735,-.14941555,-.38656977,.21833599,-.47178692,-.78202295,-.94114006,.48358297,2009
-3.1001883,.56324995,-.089604594,1.4073231,-.24351603,-.21878681,-.10880883,.20678301,-.92967099,-.17391439,-.81825393,.26786497,-.15293847,-.40040129,.22217113,-.60217369,-.63047242,-1.396577,.37944645,2010
-2.4145973,.69441366,-.089604594,1.4576883,-.24351603,-.19512166,-.089334294,.23044781,-.88614541,-.13689694,-.83249795,.27626526,-.14978217,-.42165843,-.025100334,-.40337688,-.58774245,-.95803201,1.0437707,2011
-3.9098458,.33932084,-.089604594,1.0402172,-.24351603,-.18347198,-.07829807,.20403165,-.81895971,-.44247782,-.82503903,.28371376,-.14772137,-.43491566,-.14951658,-.54147851,-.35640854,.31707239,.17172091,2012
-3.7518873,.46078822,-.089604594,.30015984,-.24351603,-.22490285,-.04991053,.13643807,-.74467427,-.091081642,-.85174239,.26923826,-.15476696,-.47582993,-.29456496,-.65066779,-.4054442,.18148932,.32770142,2013
-4.0753121,.37609595,-.089604594,.42227983,-.24351603,-.1674988,-.1815753,.22434221,-.61518574,-.76391572,-.71818221,.29888651,-.15248689,-.47449547,-.73224878,.13098787,-.48613989,-.062886015,.30761525,2014
-3.0848196,.61796319,-.089604594,-.1506395,-.24351603,-.18583928,-.17055283,.21593212,-.59823984,-.71333998,-.7237215,.30360019,-.1521064,-.47966117,-.95520896,.081644043,-.50670284,-.216746,.020939255,2015
-3.7237339,.85941702,-.089604594,-.42795894,-.24351603,-.23739751,-.1066566,.2102856,-.649275,-.52984232,-.69269592,.29630148,-.1479407,-.48317021,-1.1063564,-.074620038,-.4713544,-.097961664,-.010425013,2016
-3.872669,.61375844,-.089604594,-.067941122,-.24351603,-.29604414,.023827454,.19295385,-.70909297,-.11331057,-.62434888,.27908623,-.07583984,-.47713763,-.76537478,.11477174,-.42030805,.088310964,-.13998598,2017
-5.632894,.63996029,-.089604594,-.40445513,-.24351603,-.30624351,.02573582,.31505173,-.72105038,-.33836436,-.61583412,.30057073,-.088731676,-.48353115,.034091219,-.53235364,-.30196607,.090380765,-.16950333,2018
-4.0381904,.43893519,-.089604594,-.85774177,-.24351603,-.33328339,.10190751,.24404298,-.66411895,-.25895634,-.5943538,.29479241,-.051722847,-.47614494,.21581054,-.50207877,-.29394117,.27591401,-.049423203,2019
-3.9048738,.52798456,-.089604594,.075195454,-.24351603,-.32963178,.068086416,.095722288,-.7988407,-.71033728,-.54834992,.33590561,-.12434351,-.47159722,.28568065,-.73469532,-.31372631,.77775675,-.28764099,2020
-14.766984,1.2236304,-.089604594,1.7391117,-.065428682,-.03333028,-.56002754,.12212423,1.0450503,-.90602952,-.66168898,.18034232,-.14461659,-.056525655,.73930323,-.58868068,.93223727,.24273045,-.36098167,2019
-8.3655653,-.03031134,-.089604594,1.7391117,-.089225627,-.12244284,-.33411682,-.0099033685,1.5606869,-.96600282,-.78364497,.16934134,-.15302795,-.003241752,.74806291,-.37308809,1.9574827,.00076704629,-.38936508,2020
